"CS229A هو التعلم الآلي التطبيقي ،","CS229A is applied machine learning,",,,,,,,,
وهو أقل رياضية ولكنه يقضي وقتًا أطول قليلاً في الجوانب العملية.,is much less mathematical but spends a bit more time on the practical aspects.,,,,,,,,
هو في الواقع الأسهل على المنحدر للتعلم الآلي,Is actually the easiest on ramp to machine learning as,,,,,,,,
وكذلك الأقل حسابيًا في هذه الفئات.,well as the least mathematical of these classes.,,,,,,,,
يقع CS230 في مكان ما بينهما.,CS230 is somewhere in between.,,,,,,,,
"إنها ، أكثر قليلاً ، رياضية أكثر من CS229A ،","It's, it's a bit more, is more mathematical than CS229A,",,,,,,,,
وأقل رياضية من CS230.,less mathematical than CS230.,,,,,,,,
"ولكن حيث يركز CS230 على التعلم العميق ،","But where CS230 focuses on is on deep learning,",,,,,,,,
وهو مجرد مجموعة فرعية صغيرة واحدة من,which is just one small subset of,,,,,,,,
التعلم الآلي ولكنها أصعب مجموعة فرعية من التعلم الآلي.,machine learning but it is the hardest subset of machine learning.,,,,,,,,
"في حين أن هناك الكثير من خوارزميات التعلم الآلي الأخرى ،","Whereas there are a lot of other machine learning algorithms,",,,,,,,,
"من PCA ، وأنظمة التوصية K-mean الخاصة بك ،","from your PCA, K-means recommender systems,",,,,,,,,
"تدعم آلات المتجهات المفيدة أيضًا ، والتي أستخدمها ،","support vector machines that are also very useful, that I use,",,,,,,,,
"كما تعلمون في عملي بشكل متكرر ،","you know in my work quite frequently,",,,,,,,,
أننا لا ندرس في CS230  ولكن بعد ذلك يتم تدريسها في CS229 و CS229A.,that we don't teach in CS230 but then it's taught in CS229 and CS229A.,,,,,,,,
"حيث ، إذن ، الأشياء الفريدة حول CS230 ،","Where, so- so the unique things about CS230 is,",,,,,,,,
فهي تركز على التعلم العميق.,it focuses on deep learning.,,,,,,,,
"لذلك ، لا أعرف ، إذا كنت تريد إدراج التعلم العميق في سيرتك الذاتية ،","So, I don't know, if you want to list deep learning on your resume,",,,,,,,,
"أعتقد أن هذه ربما تكون أسهل طريقة للقيام بذلك ،","I guess maybe this is the easiest way to do it,",,,,,,,,
لا أعرف بعد ذلك.,I don't know after.,,,,,,,,
"مرة أخرى ، ليس هذا ما أميل إلى تحسينه ولكن - وأعتقد أن",Again it's not what I tend to optimize for but- but and I think,,,,,,,,
CS230 يتعمق في المعرفة العملية في كيفية تطبيق هذه الخوارزميات.,CS230 goes the deepest in the practical know-how in how to apply these algorithms.,,,,,,,,
"وهكذا ، أه وأنا ،","And so, uh, and I,",,,,,,,,
"أريد تحديد التوقعات بدقة أيضًا ، أليس كذلك؟","I want to set expectations accurately as well, right?",,,,,,,,
"لذا ، ما لا أريده","So, what I don't want,",,,,,,,,
"هو أن تشكووا في الربع الآخر من أنه ، كما تعلمون ،","is for you guys to complain in the other quarter that, you know,",,,,,,,,
لم يكن هناك ما يكفي من الرياضيات لأن هذا ليس هو الهدف في الواقع.,there wasn't enough math because that's actually not the point.,,,,,,,,
ما حدث في العقد الماضي هو,"What has happened in the last decade is,",,,,,,,,
أن كمية الرياضيات التي تحتاجها لتكون,the amount of math you need to be,,,,,,,,
"شخصًا رائعًا في التعلم الآلي قد تناقصت بالفعل ، على ما أعتقد.","a great machine learning person has actually decreased, I think.",,,,,,,,
"أه ، وأردت إجراء رياضيات أقل في CS230 ولكن","Uh, and I wanted to do less math in CS230 but",,,,,,,,
قضاء المزيد من الوقت في,spend more time teaching you,,,,,,,,
"تعليمك المعرفة العملية لكيفية تطبيق هذه الخوارزميات بالفعل ، أليس كذلك؟","the practical know-how of how to actually apply these algorithms, right?",,,,,,,,
"لذا ، أجل ، أجل.","So, um, yeah.",,,,,,,,
"وأعتقد أن 229A هو على الأرجح الأسهل في هذه الفئة ،","and I think 229A is probably the easiest of this class,",,,,,,,,
"وهذا هو الأكثر تقنية ، وهذا هو","that's the most technical, this is the most,",,,,,,,,
"الأكثر تطبيقًا عمليًا ، وتنفذ الكثير من المشاريع في مواضيع مختلفة ومختلفة ، أليس كذلك؟","most hands-on applied, you do a lot of projects on different, different topics, right?",,,,,,,,
وأعتقد أن هذه الدورات غالبًا ما تكون الأساس أو أن,And I think these courses are often the foundation or,,,,,,,,
مجموعة فرعية منها غالبًا ما تكون الدورة التأسيسية كما تقول.,some subset of these are often the foundational course as you would say.,,,,,,,,
"لأنه إذا قلت ، تعلم التعلم العميق ،","Because if you say, learn deep learning,",,,,,,,,
"فإن التسلسل الشائع لطلابنا هو ،","so common sequence for our students is that,",,,,,,,,
"كما تعلم ، تعلم أسس","you know, learn the foundations",,,,,,,,
"التعلم الآلي ،","of machine learning, uh,",,,,,,,,
"أو أه ، أو أه ، التعلم الآلي أو التعلم العميق.","or uh, machine learning or deep learning.",,,,,,,,
"إذن ، لديك الأساس ، آه ،","So, you have the foundation, uh,",,,,,,,,
"أولاً قبل أن تذهب ،","first before you go,",,,,,,,,
"والذي غالبًا ما يضعك في وقت لاحق ،","which then often sets you up to later,",,,,,,,,
التعمق أكثر في رؤية الكمبيوتر أو,go deeper into computer vision or,,,,,,,,
معالجة اللغة الطبيعية أو الروبوتات أو التعلم التعزيزي العميق.,natural language processing or robotics or deep reinforcement learning.,,,,,,,,
والتسلسل الشائع لدرجة أن,"And so common sequencing that,",,,,,,,,
التكتيك الشائع الذي يتبعه طلاب جامعة ستانفورد هو استخدامها كأساس.,common tactic that Stanford students take is to use these as the foundation.,,,,,,,,
سترى القليل من كل شيء بدءًا من رؤية الكمبيوتر ومعالجة اللغة الطبيعية,"You'll see a bit of everything from computer vision, natural language processing,",,,,,,,,
"والتعرف على الكلام ، وسوف تلمس قليلاً السيارات ذاتية القيادة.","speech recognition, you will touch a little bit on self-driving cars.",,,,,,,,
"لكن هذا يمنحك الأساس لتقرر بعد ذلك ،","But that gives you the foundation to then decide,",,,,,,,,
هل تريد التعمق في معالجة اللغة الطبيعية,do you want to go deeper into natural language processing,,,,,,,,
أو الروبوتات أو التعلم المعزز أو رؤية الكمبيوتر أو أي شيء آخر.,or robotics or reinforcement learning or computer vision or something else.,,,,,,,,
لذا فهذه هي التسلسل الشائع للفصول التي يأخذها الطلاب.,So these are common sequencing of classes that students take.,,,,,,,,
"تمام.  لذا ، أتطلع إلى قضاء هذا الربع معك.","Okay. So, um, look forward to spending this quarter with you.",,,,,,,,
اسمح لي فقط بالتحقق من مكان وجود أي أسئلة سريعة ثم,Let me just check where there are any quick questions and then I'll,,,,,,,,
"سأسلمها إلى كيان.  نعم ، اذهب لذلك.","hand it over to Kian. Yeah, go for it.",,,,,,,,
ما هي الرصاصة الثالثة في عصر الذكاء الاصطناعي؟,What's the third bullet in the AI era?,,,,,,,,
"أوه ، ما هي الرصاصة الثالثة في عصر الذكاء الاصطناعي؟","Oh, what is the third bullet in the AI era?",,,,,,,,
صنع القرار من قبل المهندسين ومديري المنتجات.,Decision-making by engineers and product managers.,,,,,,,,
"سوف ندفع عملية اتخاذ القرار ،","We'll be pushing decision-making,",,,,,,,,
"لقد كتبت اتخاذ القرار من قبل المهندسين هناك ،","I wrote the decision making by engineers there,",,,,,,,,
ولكن في الحقيقة المهندسين ومديري المنتجات.,but really engineers and product managers.,,,,,,,,
عصر الذكاء الاصطناعي أنا آسف.,AI era I'm sorry.,,,,,,,,
"أوه ، عصر الذكاء الاصطناعي ، أتمتة منتشرة ، آسف ،","Oh, AI era, a pervasive auto, sorry,",,,,,,,,
"منتشرة.  نعم ، من فضلك","pervasive automation. Yeah, please",,,,,,,,
"، آه ، عندما تتحدث عن أن الذكاء الاصطناعي هو التالي مثل الكهرباء","So, uh, when you are talking bout AI being the next like electricity,",,,,,,,,
"، أممم ، كنت أتساءل ،","um, I was wondering like,",,,,,,,,
"لذلك - لذا ، لأقول ذلك مثل آه ،","so- so to say that like uh,",,,,,,,,
"حسناً حتى الآن ، أنت ،","well like so far, you,",,,,,,,,
"مثل ما - ما هو أكثر ،","like wha- what are the most,",,,,,,,,
مثل أكثر النجاحات ذات المغزى,like the most meaningful successes of,,,,,,,,
"للتعلم الآلي ، التي تعتقد أنها حدثت بالفعل؟","machine learning, that you think have happened already?",,,,,,,,
لذا فإنكم جميعًا يستخدمون خوارزميات التعلم عشرات,So all of you are using learning algorithms probably dozens of,,,,,,,,
المرات في اليوم وربما مئات المرات في اليوم دون معرفة ذلك.,times a day maybe even hundreds of times a day without knowing it.,,,,,,,,
"حسنًا ، في كل مرة تستخدم فيها محرك بحث على الويب ،","Right, every time you use a web search engine,",,,,,,,,
توجد خوارزمية تعليمية تعمل على تحسين جودة نتائج البحث.,there's a learning algorithm that's improving the quality of search results.,,,,,,,,
هناك أيضًا خوارزمية تعليمية تحاول أن تظهر,There's also a learning algorithm trying to show you,,,,,,,,
"لك الإعلانات الأكثر صلة ، وهذا يساعد تلك الشركات بالفعل في جني الكثير من المال.",the most relevant ads and this helps those companies actually make a lot of money.,,,,,,,,
"آه ، في كل مرة ، اتضح","Uh, every time, it turns out that um, uh,",,,,,,,,
أن كلاً من Google و Baidu قالا علنًا أن,actually both Google and Baidu have publicly said that,,,,,,,,
"أكثر من 10 بالمائة من عمليات البحث على الهاتف المحمول تتم من خلال البحث الصوتي ، آه","over 10 percent of searches on mobile are through voice search, uh,",,,,,,,,
"، ولذا أعتقد أنه من الرائع أنه يمكنك التحدث الآن [ضوضاء]  على هاتفك الخلوي بدلاً من",and so I think it's great that you can now talk [NOISE] to your cell phone rather than,,,,,,,,
الكتابة على لوحة مفاتيح صغيرة جدًا إذا كنت ستجري [ضوضاء] بحثًا على الويب على الهاتف المحمول.,type on a tiny little keyboard if you're gonna [NOISE] do a- do a web search on mobile.,,,,,,,,
"أه ، إذا ذهبت ، كما تعلم ، إلى","Uh, if you go to, you know,",,,,,,,,
"مواقع ويب مثل Amazon أو Netflix أو ،","websites like Amazon or Netflix or,",,,,,,,,
"أه ، أه ، أه ، هناك خوارزميات تعليمية توصي","uh, uh, uh, there are learning algorithms recommending",,,,,,,,
بأفلام أكثر صلة أو منتجات أكثر صلة بك.,more relevant movies or more relevant products to you.,,,,,,,,
"أه ، في كل مرة تستخدم فيها بطاقات الائتمان الخاصة بك ،","Uh, every time you use your credit cards, uh,",,,,,,,,
"هناك خوارزمية تعليمية أه ،","there's a learning algorithm uh,",,,,,,,,
"تحاول على الأرجح - بالنسبة لجميع الشركات التي أعرفها تقريبًا ،","trying to probably- for almost all companies I'm aware of,",,,,,,,,
هناك خوارزمية تعليمية تحاول معرفة ما إذا كنت تستخدم,there's a learning algorithm trying to figure out if it's you using,,,,,,,,
"بطاقتك الائتمانية أو ما إذا كانت كذلك  تمت سرقتها ، لذا يجب عليهم - لذا يجب عليهم ،","your credit card or if it's been stolen so they should- so they should,",,,,,,,,
"كما تعلمون ، عدم السماح لـ- معرفة ما إذا كانت معاملة احتيالية أم لا.","you know, disallow the- see if it's a fraudulent transaction or not.",,,,,,,,
"أه ، في كل مرة تفتح فيها بريدك الإلكتروني أه ،","Uh, every time you open up your email uh,",,,,,,,,
السبب الوحيد الذي يجعل البريد الإلكتروني قابلاً للاستخدام حتى هو بسبب,the only reason email is even usable is because of,,,,,,,,
عامل تصفية البريد العشوائي الخاص بك بسبب,your spam filter which is because of,,,,,,,,
"خوارزمية التعلم التي تعمل بشكل أفضل الآن من ،","learning algorithm that works much better now than, than,",,,,,,,,
"من قبل ، آه ، لا أعرف ،","than before uh, I don't know,",,,,,,,,
"أه  ، آه ، أنا ، نعم - لذا ، هناك أه ، أنا ،","uh,uh, I,I yeah- so, so there's uh, I,",,,,,,,,
"أعتقد ، آه ، كما تعلم ، أحد الأشياء المدهشة حول الذكاء الاصطناعي والتعلم الآلي هو","I think, uh, you know, one of the amazing things about AI and machine learning is,",,,,,,,,
أنني أحب ذلك عندما يختفي في الخلفية.,I love it when it disappears in the background.,,,,,,,,
"حسنًا ، أنت تستخدم - ،","Right, yo- yo- you use your-,",,,,,,,,
"كما تعلم ، تستخدم هذه الخوارزميات.","you know, you use these algorithms.",,,,,,,,
تقوم بتشغيل تطبيق الخرائط الخاص بك ثم,You boot up your map application then it,,,,,,,,
يجد أقصر طريق للقيادة من هنا إلى هناك,"finds the shortest route for you to drive from here to there,",,,,,,,,
"، وهناك خوارزمية تعليمية تتنبأ بما ستكون عليه حركة المرور",and there's a learning algorithm predicting what traffic would be,,,,,,,,
على الطريق السريع 101 بعد ساعة واحدة من الآن.,like on highway 101 one hour from now.,,,,,,,,
لكنك لا تحتاج حتى إلى التفكير في وجود خوارزمية تعليمية تحاول,But you don't even need to think that there was a learning algorithm trying to,,,,,,,,
معرفة شكل حركة المرور لمدة ساعة واحدة في المستقبل.,figure out what traffic would be like one hour in the future.,,,,,,,,
"يبدو ساحرًا جدًا.  حسنًا ، هذا ،","Seems pretty magical. Right, that,",,,,,,,,
"كما تعلم ، يمكنك استخدامه فقط.","you know, tha- tha- that you could just use it.",,,,,,,,
"هناك هذا ، يمكننا بناء كل هذه المنتجات والأنظمة الرائعة","There is this, we could build all of these wonderful products and",,,,,,,,
التي تساعد الناس ولكن تستخلص الكثير من التفاصيل.,systems that helps people but abstract away a lot of details.,,,,,,,,
"هذا هو الحاضر وأعتقد أنه في المستقبل ، المستقبل القريب ، آه ،","So that's the present and I think in the future, near future, uh,",,,,,,,,
"معظم طلاب الدكتوراه لدي ،","most of my PhD students,",,,,,,,,
يعمل معظم زملائي في مجموعتي البحثية على التعلم الآلي للرعاية الصحية.,my- my- most of my research group peers work on machine learning for healthcare.,,,,,,,,
"أعتقد أن هذا سيكون له أهمية في الطرق ،","I think that will have significant in roads,",,,,,,,,
"كما تعلمون ، فريقي ،","you know, my, my,",,,,,,,,
"وفريقي في Landing AI ، يقضي الكثير من الوقت",my team at Landing AI spending a lot of time with,,,,,,,,
مع الكثير من الصناعات من التصنيع إلى الزراعة.,a lot of industries from manufacturing to agriculture.,,,,,,,,
"إذن كل الأشياء ، آه ، أنا متحمس للتعلم الآلي من أجل التعليم ، آه ،","So all the things, uh, I'm excited about machine learning for education, uh,",,,,,,,,
جعل الناس مدرسًا دقيقًا يساعد الأشخاص بمحتوى دقيق موصى به.,get people precise tutor help people with recommended precise content.,,,,,,,,
هناك بحث رائع تم إجراؤه هنا في ستانفورد بواسطة Chris Peach وعدد قليل من الآخرين,There is fascinating research done here at Stanford by Chris Peach and a few others,,,,,,,,
حول استخدام خوارزميات التعلم لإعطاء الناس ملاحظات حول مهام الواجبات المنزلية الخاصة بالشفرة.,on using learning algorithms to give people feedback on coding homework assignments.,,,,,,,,
"آه ، أنا ، لذا ، آسف ، هناك","Uh, I, th- so- so- sorry there are",,,,,,,,
العديد من الأمثلة على التعلم الآلي يمكنني التحدث عنها لبعض الوقت.,so many examples of machine learning I could talk for quite some time.,,,,,,,,
نعم.  سؤال أخير أسلمه إلى كيان.  هيا الى الامام. ,"Yeah. One last question I hand over Kian so. Yeah, go ahead.",,,,,,,,
فهل ستكون المحاضرات مختلفة جدًا عما هو موجود على كورسيرا؟,So will lectures be very different from what is on Coursera?,,,,,,,,
"اممم ، دعنا نرى.","Um, let's see.",,,,,,,,
"لذا فإن شكل الفصل هو أنك تشاهد ،","so the format of the class is that you watch,",,,,,,,,
"أه ، مقاطع فيديو تم إنشاؤها بواسطة deeplearning.ai واستضافتها على كورسيرا.","uh, videos created by deeplearning.ai and hosted on Coursera.",,,,,,,,
لذلك ستراني كثيرًا هناك.,So you'll see me a lot there.,,,,,,,,
"ولكن بالإضافة إلى ذلك ، سنقوم أنا وكيان","But in addition Kian and I,",,,,,,,,
"بإلقاء محاضرات هنا في هذا الفصل الدراسي كل يوم أربعاء ،","will be having lectures here in this classroom every Wednesday,",,,,,,,,
"وستكون هذه ، كما تعلمون ،","and that will be, you know,",,,,,,,,
مادة جديدة تمامًا غير متوفرة على الإنترنت في أي مكان.,completely new material that is not online anywhere.,,,,,,,,
على الأقل الآن.  نعم نعم. ,At least right now. Yeah- yeah.,,,,,,,,
وبعد ذلك,"And then also the- I think that,",,,,,,,,
أيضًا- أعتقد أن- أن النقطة- الهدف من ذلك الشيء المقلوب في الفصل الدراسي هو حقًا أن,tha- that the point- the point of that the flip classroom thing really is some of,,,,,,,,
بعض الأشياء هو حقًا أكثر توفيرًا للوقت بالنسبة لك للتعلم عبر الإنترنت.,the things is really more time efficient for you to just learn online.,,,,,,,,
لذلك هناك محتوى على الإنترنت.,So there's the online content.,,,,,,,,
ولكن ما يفعله ذلك هو أنه يترك وقت الفصل الدراسي هذا بالنسبة لنا لعدم,But what that does is it leaves this classroom time for us to not,,,,,,,,
إلقاء نفس المحاضرة عامًا بعد عام ولكن للحصول - محاولة الحصول على -,deliver the same lecture year after year but to get- try to,,,,,,,,
قضاء بعض الوقت للتعرف عليك ولدينا المزيد من الوقت للإجابة على,get- spend time to get to know you and we have more time answering,,,,,,,,
أسئلتك ونمنحك المزيد في  تدريب بالطبع على هذه الأشياء.,your questions and also give you more in course practice on these things.,,,,,,,,
"حسنًا ، هناك محتوى Coursera DIY Coursera.","Right, so there is the Coursera DIY Coursera content.",,,,,,,,
"ولكن ما نقوم به في CS230 هو زيادة إعطائك تدريبًا أعمق بكثير ،","But what we do in CS230 is to augment to give you a much deeper practice,",,,,,,,,
"وأمثلة أكثر تقدمًا ، وبعض الاشتقاقات الرياضية الأكثر عمقًا ،","more advanced examples, some more deeper mathematical derivations,",,,,,,,,
والمزيد من الممارسة حتى تعمق معرفتك بذلك.,and more practice so you- so you deepen your knowledge of that.,,,,,,,,
"وبهذا ، اسمحوا لي","And with that, let me hand it",,,,,,,,
أن أسلمها إلى كيان,over to Kian,,,,,,,,
[ضوضاء].,[NOISE].,,,,,,,,
"نعم ، سأعود إليه بإحداث ضوضاء أثناء حديثه.","Yeah, I'm gonna get back at him by making noise while he's talking.",,,,,,,,
"أجل ، حسنًا [ضحك].  لا بأس. ",Yeah okay [LAUGHTER]. It's OK.,,,,,,,,
تمام.  شكرا أندرو.,Okay. Thanks Andrew.,,,,,,,,
"مرحبا جميعا.  اه ، انا كيان.","Hi everyone. Uh, I'm Kian.",,,,,,,,
نحن متحمسون لوجودك هنا اليوم.,We're excited to have you here today.,,,,,,,,
أولئك الذين هم في الفصل ولكن أيضًا من طلاب SCPD.,Those of you who are in class but also those of you who are SCPD students.,,,,,,,,
"آه ، أردنا أن نأخذ المزيد من الوقت","Uh, we wanted to take a little more time",,,,,,,,
"لشرح قليلاً عن لوجستيات الدورة التدريبية ،","to explain a little bit about the course logistics,",,,,,,,,
وما تدور حوله هذه الدورة وأيضًا ما يعنيه أن تكون طالبًا في CS230 في خريف 2018.,what this course is about and also what it is to be a CS230 student in fall 2018.,,,,,,,,
"لذلك ، فإن الدورة التدريبية عبر الإنترنت مقسمة إلى خمسة فصول أو  دعنا نقول الدورات الفرعية.","So, the course online is structured into five chapters or sub courses let's say.",,,,,,,,
أه ما سنعلمك إياه أولاً هو ما هي الخلايا العصبية.,"Uh, what we will teach you first is what is a neuron.",,,,,,,,
تحتاج إلى معرفة ذلك. ,You need to know that.,,,,,,,,
"بعد فهم ماهية الخلية العصبية ، ستكون طبقات مع هذه الخلايا العصبية.",After understanding what a neuron is you're going to be layers with these neurons.,,,,,,,,
بعد ذلك ستقوم بتكديس هذه الطبقات فوق بعضها,You're then going to stack these layers on top of each,,,,,,,,
"البعض لبناء شبكة يمكن أن تكون صغيرة أو عميقة ،","other to build a network that can be small or deep,",,,,,,,,
"أه ، هذه هي الدورة الأولى.","uh, this is the first course.",,,,,,,,
"لسوء الحظ ، لا يكفي نشر شبكة.","Unfortunately, it's not enough to deploy a network.",,,,,,,,
أه فقط - مجرد بناء,"Uh, just- just building,",,,,,,,,
أه الشبكة العصبية لا يكفي لجعلها تعمل.,"uh, neural network is not enough to get it to work.",,,,,,,,
لذا في الدورة الثانية,"So in the second course,",,,,,,,,
"، سنعلمك الطرق المستخدمة",we're going to teach you the methods that are used to,,,,,,,,
لضبط هذه الشبكة من أجل تحسين أدائها.,tune this network in order to improve their performances.,,,,,,,,
هذا هو الجزء الثاني. ,This is the second part.,,,,,,,,
"أم ، كما ذكر أندرو ، شيء واحد نحن حقًا ، آه ، نركز","Um, as Andrew mentioned, one thing we're really, uh,",,,,,,,,
"بشكل كبير على ، أه ،","putting a huge emphasis on, uh,",,,,,,,,
في CS230 هو التطبيقات الصناعية وكيف تعمل الصناعة في الذكاء الاصطناعي.,in CS230 is the industrial applications and how the industry works in AI.,,,,,,,,
لذا ستساعدك الدورة التدريبية الثالثة على فهم كيفية,So the third course is going to help you understand how to,,,,,,,,
"وضع استراتيجية لمشروعك الذي ستفعله خلال ربع السنة ،","strategize your project that you'll do to for the quarter,",,,,,,,,
ولكن أيضًا بشكل عام كيف تعمل فرق الذكاء الاصطناعي؟,but also in general how do AI teams work?,,,,,,,,
"يمكنك الحصول على خوارزمية ،","You can have an algorithm,",,,,,,,,
"وعليك تحديد سبب عمل الخوارزمية ،","you have to identify why does the algorithm work,",,,,,,,,
ولماذا لا تعمل,"why does it not work,",,,,,,,,
"، وإذا لم تنجح ،","and if it doesn't work,",,,,,,,,
فما الأجزاء التي يجب عليك تحسينها داخل الخوارزمية؟,what are the parts that you should improve inside the algorithm?,,,,,,,,
"تركز الدورتان الأخيرتان ، والدورة الرابعة ، آه ،","The two last courses, course fours-, ah,",,,,,,,,
الدورة الرابعة والخامسة على,course four and five are focusing on,,,,,,,,
مجالين تم تحديدهما بواسطة نوعين من الخوارزميات.,two fields that are defined by two types of algorithms.,,,,,,,,
"أولاً ، الشبكات العصبية الملتوية التي ثبت أنها","First, Convolution Neural Networks that have been proven to",,,,,,,,
تعمل بشكل جيد جدًا في التصوير أو مقاطع الفيديو.,"work very well on imaging, um, or videos.",,,,,,,,
"ومن ناحية أخرى ، فإن نماذج التسلسل التي تتضمن أيضًا الشبكات العصبية المتكررة التي",And on the other hand sequence models that include also recurrent neural networks that,,,,,,,,
يتم تطبيقها كثيرًا في معالجة اللغة الطبيعية أو التعرف على الكلام.,are applied a lot in natural language processing or speech recognition.,,,,,,,,
لذلك سترون كل ذلك من منظور الإنترنت.,So you're going to see all that from the online perspective.,,,,,,,,
"أم ، نحن نستخدم ترميزًا محددًا في CS230.","Um, we use a specific notation in CS230.",,,,,,,,
"لذلك عندما أقول C2M3 ،","So when I will say C2M3,",,,,,,,,
"فإنه يشير إلى الدورة التدريبية الثانية ، الوحدة الثالثة.",it refers to course two module three.,,,,,,,,
لذا فإن الوحدة الثالثة لتحسين الشبكات العصبية العميقة.,So the third module of improving deep neural networks.,,,,,,,,
تمام.  وأود أن يذهب الجميع إلى,"Okay. And, I'd like everyone to go on",,,,,,,,
منهج موقع الويب,the website CS230 syllabus after,,,,,,,,
"CS230 بعد الفصل لإلقاء نظرة على جميع مناهج الفصل الدراسي ،","the class to look at all the syllabus for the quarter,",,,,,,,,
والتحقق من موعد منتصف الفصل الدراسي وموعد عرض الملصق النهائي.,check when the midterm is and when the final poster presentation is.,,,,,,,,
"اممم ، تم نشر الجدول الزمني هناك.","Um, the schedule is posted there.",,,,,,,,
"حسنًا ، تحقق من ذلك وسنستخدم منصة Coursera كما تعلم.","Um, so check it out and we're going to use the Coursera platform as you know.",,,,,,,,
"لذا على كورسيرا ، آه ،","So on Coursera, uh,",,,,,,,,
ستتلقى دعوة على,you will receive an invite on,,,,,,,,
"بريدك الإلكتروني في جامعة ستانفورد ويجب أن تكون قد تلقيتها بالفعل للدورة الأولى ،","your Stanford email and you should have received it already for course one,",,,,,,,,
"أممم ، من أجل الوصول إلى النظام الأساسي.","um, in order to access the platform.",,,,,,,,
"من النظام الأساسي ، ستتمكن من مشاهدة مقاطع الفيديو","From the platform you will be able to watch videos,",,,,,,,,
وإجراء الاختبارات والقيام بمهام البرمجة.,"do quizzes, and do programming assignments.",,,,,,,,
"وفي كل مرة ننتهي فيها من إحدى هذه الدورات التدريبية ، تشتمل","And every time we finish one of these courses,",,,,,,,,
C1 على أربع وحدات.,so C1 has four modules.,,,,,,,,
"عندما تكون في C1 M4 ،","When you're at C1 M4,",,,,,,,,
ستتلقى دعوة جديدة للوصول إلى C2 وما إلى ذلك.,you will receive a new invite to access C2 and so on.,,,,,,,,
"تمام.  داخل CS230 ، سنستخدم",Okay. Inside CS230 we're going to use,,,,,,,,
Piazza كمنتدى فصلي لتتفاعل مع TAs ومع المدربين.,Piazza as a class forum for you to interact with the TAs and with the instructors.,,,,,,,,
أه يمكنك النشر بشكل خاص أو علني حسب الموضوع.,"Uh, you can post privately or publicly depending on the matter.",,,,,,,,
تمام.  لذلك دعونا نرى ما هو أن تكون أسبوعًا واحدًا في حياة طالب CS230.,Okay. So let's see what it is to be One week in the life of a CS230 student.,,,,,,,,
لذلك سنفعل 10 أضعاف ذلك خلال ربع السنة هذا.,So we're going to do 10 times that over this- the fall quarter.,,,,,,,,
"إذن ، ما هي الوحدة الواحدة؟","So, what is one module?",,,,,,,,
"في وحدة نمطية ، ستشاهد حوالي أه","In a module, you will watch about, uh,",,,,,,,,
"10 مقاطع فيديو على كورسيرا ،","10 videos on Coursera,",,,,,,,,
والتي ستكون حوالي ساعة ونصف.,which will be about one hour and a half.,,,,,,,,
أه ستجري اختبارات بعد مشاهدة الفيديوهات.,"Uh, you will do quizzes after watching the videos.",,,,,,,,
"سيستغرق ذلك حوالي 20 دقيقة لكل وحدة ، وأخيرًا","This is going to take you about 20 minutes per module, and finally,",,,,,,,,
"، ستكمل مهام البرمجة","you will complete programming assignments,",,,,,,,,
الموجودة على دفاتر Jupyter.,which are on Jupyter Notebooks.,,,,,,,,
ستحصل على خلايا لاختبار الكود الخاص بك,You will get cells to test your code,,,,,,,,
وأيضًا إرسال الكود الخاص بك مباشرةً على منصة Coursera.,and also submit your code directly on the Coursera platform.,,,,,,,,
"في أسبوع واحد من الفصل في ستانفورد ،","In one week of class in Stanford,",,,,,,,,
"هنا ، سيكون لدينا وحدتان عادةً.","here, we will have two modules, usually.",,,,,,,,
علاوة على هاتين الوحدتين,"On top of these two modules,",,,,,,,,
"، ستحضر محاضرة لمدة",you will come to lecture for a one hour and,,,,,,,,
ساعة ونصف في الفصل حول موضوع متقدم لم يتم تدريسه عبر الإنترنت.,a half in-class lecture on an advanced topic that is not taught online.,,,,,,,,
"وبعد ذلك أه ، سيكون لديك أقسام TA أيام الجمعة لمدة ساعة تقريبًا","And after that, uh, you will have TA sections on Fridays that are around one hour,",,,,,,,,
"، وهي فرصة جيدة لك لمقابلة طلاب آخرين لمشاريعك","and it's a good chance for you to meet other students for your projects,",,,,,,,,
"، وأيضًا للتفاعل مع TA بشكل مباشر.",and also to interact with the TAs directly.,,,,,,,,
"أممم ، أخيرًا ، لدينا أيضًا ، أه ،","Um, finally, we have also, uh,",,,,,,,,
"إرشاد شخصي في هذا الربع ، حيث ، أه ،","personalized mentorship this quarter, where, uh,",,,,,,,,
كل واحد منكم سيجتمع 15 دقيقة في الأسبوع,every one of you will meet 15 minutes per week with,,,,,,,,
مع TA من أجل التحقق من مشاريعك,"the TA in order to check in on your projects,",,,,,,,,
"، ويعطيك الخطوات التالية.",and gives you the next steps.,,,,,,,,
"لذلك ، فإننا نركز بشكل كبير على المشروع في هذا الفصل ، ونريد منك - ،","So, we put a huge emphasis on the project in this class, and we want you-,",,,,,,,,
"ستراه لاحقًا لبناء ،","you will see it later to build,",,,,,,,,
لتقرر فريقك بحلول يوم الجمعة هذا من أجل البدء في أقرب وقت ممكن.,to- to decide of your teams by this Friday in order to get started as soon as possible.,,,,,,,,
"أه ، الأسبوع المقبل ، سيكون لديك أول اجتماع إرشادي لك مع مساعدي المساعدة ،","Uh, next week, you will have your first mentorship meeting with the TAs,",,,,,,,,
حسنًا؟  سيكون ممتع. ,okay? It's gonna be fun.,,,,,,,,
